point_id,year,demand
1161,2019.0,156.61
1162,2019.0,155.69
1163,2019.0,134.95
1164,2019.0,147.66
1165,2019.0,171.19
1166,2019.0,211.07
1167,2019.0,236.85
1168,2019.0,164.91
1169,2019.0,171.92
1170,2019.0,149.05
1171,2019.0,132.37
1172,2019.0,217.77
1173,2019.0,186.72
1174,2019.0,248.84
1175,2019.0,206.4
1176,2019.0,290.47
1177,2019.0,340.77
1178,2019.0,364.22
1179,2019.0,361.62
1180,2019.0,347.13
1181,2019.0,489.0
1182,2019.0,412.66
1183,2019.0,567.55
1184,2019.0,525.4
1185,2019.0,504.42
1186,2019.0,565.25
1187,2019.0,679.18
1188,2019.0,738.86
1189,2019.0,691.12
1190,2019.0,817.05
1191,2019.0,774.38
1192,2019.0,787.65
1193,2019.0,933.87
1194,2019.0,1121.8
1195,2019.0,975.09
1196,2019.0,619.98
1197,2019.0,730.02
1198,2019.0,827.24
1199,2019.0,645.67
1200,2019.0,558.62
1201,2019.0,627.13
1202,2019.0,721.93
1203,2019.0,554.88
1204,2019.0,464.57
1205,2019.0,440.27
1206,2019.0,410.42
1207,2019.0,421.36
1208,2019.0,593.21
1209,2019.0,443.76
1210,2019.0,410.92
1211,2019.0,321.23
1212,2019.0,327.19
1213,2019.0,249.57
1214,2019.0,122.59
1215,2019.0,177.84
1216,2019.0,96.57
1217,2019.0,91.29
1218,2019.0,116.96
1219,2019.0,177.23
1220,2019.0,152.56
1221,2019.0,190.42
1222,2019.0,171.19
1223,2019.0,198.81
1224,2019.0,145.0
1225,2019.0,177.73
1226,2019.0,200.43
1227,2019.0,154.2
1228,2019.0,199.85
1229,2019.0,218.11
1230,2019.0,180.08
1231,2019.0,141.18
1232,2019.0,171.88
1233,2019.0,194.18
1234,2019.0,207.75
1235,2019.0,196.43
1236,2019.0,219.74
1237,2019.0,263.46
1238,2019.0,275.5
1239,2019.0,322.73
1240,2019.0,361.09
1241,2019.0,242.17
1242,2019.0,432.81
1243,2019.0,316.49
1244,2019.0,455.28
1245,2019.0,457.21
1246,2019.0,438.98
1247,2019.0,362.44
1248,2019.0,536.82
1249,2019.0,355.9
1250,2019.0,710.23
1251,2019.0,827.95
1252,2019.0,581.97
1253,2019.0,705.92
1254,2019.0,545.84
1255,2019.0,684.23
1256,2019.0,892.11
1257,2019.0,693.88
1258,2019.0,883.92
1259,2019.0,731.76
1260,2019.0,888.61
1261,2019.0,817.81
1262,2019.0,852.34
1263,2019.0,737.86
1264,2019.0,692.63
1265,2019.0,712.63
1266,2019.0,592.09
1267,2019.0,636.61
1268,2019.0,681.59
1269,2019.0,583.28
1270,2019.0,630.2
1271,2019.0,583.97
1272,2019.0,430.7
1273,2019.0,469.49
1274,2019.0,364.14
1275,2019.0,360.66
1276,2019.0,313.79
1277,2019.0,382.94
1278,2019.0,258.15
1279,2019.0,253.9
1280,2019.0,141.84
1281,2019.0,90.38
1282,2019.0,95.89
1283,2019.0,182.37
1284,2019.0,158.72
1285,2019.0,169.92
1286,2019.0,120.59
1287,2019.0,164.06
1288,2019.0,219.51
1289,2019.0,203.6
1290,2019.0,158.65
1291,2019.0,147.92
1292,2019.0,155.7
1293,2019.0,126.4
1294,2019.0,181.63
1295,2019.0,199.89
1296,2019.0,131.99
1297,2019.0,152.95
1298,2019.0,178.99
1299,2019.0,198.42
1300,2019.0,232.17
1301,2019.0,178.93
1302,2019.0,265.88
1303,2019.0,299.4
1304,2019.0,310.72
1305,2019.0,215.13
1306,2019.0,292.21
1307,2019.0,438.13
1308,2019.0,253.46
1309,2019.0,479.37
1310,2019.0,373.87
1311,2019.0,578.83
1312,2019.0,490.12
1313,2019.0,651.75
1314,2019.0,732.53
1315,2019.0,854.95
1316,2019.0,651.79
1317,2019.0,765.84
1318,2019.0,623.54
1319,2019.0,795.39
1320,2019.0,710.39
1321,2019.0,786.7
1322,2019.0,773.58
1323,2019.0,527.77
1324,2019.0,796.64
1325,2019.0,870.35
1326,2019.0,743.48
1327,2019.0,512.02
1328,2019.0,614.86
1329,2019.0,724.36
1330,2019.0,502.31
1331,2019.0,506.42
1332,2019.0,732.4
1333,2019.0,613.13
1334,2019.0,526.53
1335,2019.0,661.77
1336,2019.0,420.28
1337,2019.0,539.15
1338,2019.0,574.75
1339,2019.0,394.12
1340,2019.0,300.85
1341,2019.0,351.13
1342,2019.0,340.88
1343,2019.0,255.67
1344,2019.0,98.09
1345,2019.0,153.89
1346,2019.0,139.42
1347,2019.0,127.83
1348,2019.0,170.23
1349,2019.0,141.9
1350,2019.0,150.74
1351,2019.0,167.46
1352,2019.0,133.3
1353,2019.0,188.05
1354,2019.0,224.48
1355,2019.0,160.09
1356,2019.0,162.47
1357,2019.0,142.43
1358,2019.0,164.89
1359,2019.0,193.27
1360,2019.0,179.9
1361,2019.0,245.27
1362,2019.0,179.2
1363,2019.0,257.22
1364,2019.0,240.83
1365,2019.0,254.27
1366,2019.0,196.53
1367,2019.0,330.0
1368,2019.0,350.9
1369,2019.0,456.45
1370,2019.0,286.45
1371,2019.0,417.39
1372,2019.0,468.52
1373,2019.0,337.74
1374,2019.0,472.02
1375,2019.0,558.81
1376,2019.0,564.4
1377,2019.0,629.28
1378,2019.0,686.76
1379,2019.0,765.89
1380,2019.0,848.83
1381,2019.0,402.74
1382,2019.0,720.96
1383,2019.0,698.17
1384,2019.0,544.49
1385,2019.0,719.23
1386,2019.0,1047.74
1387,2019.0,712.72
1388,2019.0,865.76
1389,2019.0,642.84
1390,2019.0,741.19
1391,2019.0,848.01
1392,2019.0,710.9
1393,2019.0,764.3
1394,2019.0,506.08
1395,2019.0,796.78
1396,2019.0,655.71
1397,2019.0,571.36
1398,2019.0,655.17
1399,2019.0,429.74
1400,2019.0,546.67
1401,2019.0,475.96
1402,2019.0,407.5
1403,2019.0,363.0
1404,2019.0,326.76
1405,2019.0,315.24
1406,2019.0,320.93
1407,2019.0,339.5
1408,2019.0,118.77
1409,2019.0,156.44
1410,2019.0,117.9
1411,2019.0,175.93
1412,2019.0,109.03
1413,2019.0,175.96
1414,2019.0,185.92
1415,2019.0,149.05
1416,2019.0,189.29
1417,2019.0,182.41
1418,2019.0,192.92
1419,2019.0,181.92
1420,2019.0,151.05
1421,2019.0,155.72
1422,2019.0,195.15
1423,2019.0,228.16
1424,2019.0,198.39
1425,2019.0,186.49
1426,2019.0,270.98
1427,2019.0,260.12
1428,2019.0,254.27
1429,2019.0,278.41
1430,2019.0,267.03
1431,2019.0,256.87
1432,2019.0,267.74
1433,2019.0,248.84
1434,2019.0,338.83
1435,2019.0,401.39
1436,2019.0,358.38
1437,2019.0,237.78
1438,2019.0,366.24
1439,2019.0,549.57
1440,2019.0,466.27
1441,2019.0,502.73
1442,2019.0,477.86
1443,2019.0,732.69
1444,2019.0,574.08
1445,2019.0,665.51
1446,2019.0,1094.56
1447,2019.0,805.78
1448,2019.0,724.51
1449,2019.0,702.12
1450,2019.0,769.4
1451,2019.0,803.7
1452,2019.0,657.7
1453,2019.0,663.12
1454,2019.0,944.42
1455,2019.0,746.52
1456,2019.0,974.27
1457,2019.0,665.97
1458,2019.0,906.71
1459,2019.0,661.27
1460,2019.0,696.54
1461,2019.0,521.91
1462,2019.0,481.45
1463,2019.0,543.67
1464,2019.0,623.14
1465,2019.0,474.62
1466,2019.0,362.36
1467,2019.0,308.95
1468,2019.0,309.58
1469,2019.0,278.58
1470,2019.0,320.86
1471,2019.0,351.23
1472,2019.0,110.39
1473,2019.0,82.32
1474,2019.0,117.03
1475,2019.0,128.55
1476,2019.0,182.06
1477,2019.0,113.68
1478,2019.0,165.89
1479,2019.0,192.42
1480,2019.0,180.48
1481,2019.0,188.78
1482,2019.0,143.89
1483,2019.0,194.39
1484,2019.0,198.15
1485,2019.0,158.07
1486,2019.0,202.83
1487,2019.0,137.01
1488,2019.0,191.09
1489,2019.0,244.62
1490,2019.0,197.98
1491,2019.0,216.6
1492,2019.0,199.87
1493,2019.0,177.26
1494,2019.0,286.32
1495,2019.0,249.23
1496,2019.0,352.93
1497,2019.0,284.53
1498,2019.0,426.44
1499,2019.0,317.13
1500,2019.0,383.38
1501,2019.0,394.92
1502,2019.0,504.99
1503,2019.0,484.51
1504,2019.0,519.81
1505,2019.0,627.47
1506,2019.0,463.36
1507,2019.0,613.57
1508,2019.0,810.68
1509,2019.0,660.34
1510,2019.0,675.86
1511,2019.0,757.16
1512,2019.0,908.89
1513,2019.0,522.78
1514,2019.0,594.09
1515,2019.0,727.07
1516,2019.0,725.08
1517,2019.0,884.38
1518,2019.0,721.82
1519,2019.0,561.95
1520,2019.0,558.5
1521,2019.0,442.17
1522,2019.0,586.65
1523,2019.0,605.3
1524,2019.0,645.35
1525,2019.0,790.2
1526,2019.0,708.04
1527,2019.0,519.6
1528,2019.0,385.08
1529,2019.0,519.35
1530,2019.0,446.51
1531,2019.0,429.73
1532,2019.0,499.18
1533,2019.0,325.19
1534,2019.0,428.9
1535,2019.0,314.34
1536,2019.0,108.29
1537,2019.0,88.63
1538,2019.0,117.29
1539,2019.0,130.03
1540,2019.0,128.82
1541,2019.0,138.84
1542,2019.0,157.24
1543,2019.0,145.85
1544,2019.0,168.36
1545,2019.0,121.83
1546,2019.0,116.28
1547,2019.0,153.39
1548,2019.0,196.35
1549,2019.0,156.74
1550,2019.0,122.88
1551,2019.0,158.12
1552,2019.0,164.58
1553,2019.0,187.76
1554,2019.0,168.81
1555,2019.0,206.32
1556,2019.0,218.6
1557,2019.0,296.06
1558,2019.0,315.48
1559,2019.0,257.53
1560,2019.0,291.17
1561,2019.0,346.97
1562,2019.0,322.13
1563,2019.0,318.49
1564,2019.0,352.26
1565,2019.0,397.18
1566,2019.0,379.27
1567,2019.0,462.52
1568,2019.0,637.27
1569,2019.0,398.97
1570,2019.0,574.66
1571,2019.0,594.56
1572,2019.0,624.13
1573,2019.0,656.45
1574,2019.0,431.06
1575,2019.0,509.46
1576,2019.0,699.97
1577,2019.0,822.94
1578,2019.0,508.54
1579,2019.0,810.19
1580,2019.0,749.9
1581,2019.0,794.54
1582,2019.0,752.68
1583,2019.0,714.44
1584,2019.0,665.83
1585,2019.0,649.35
1586,2019.0,433.23
1587,2019.0,736.56
1588,2019.0,537.12
1589,2019.0,535.84
1590,2019.0,469.53
1591,2019.0,551.23
1592,2019.0,508.65
1593,2019.0,420.58
1594,2019.0,530.42
1595,2019.0,481.67
1596,2019.0,420.25
1597,2019.0,443.27
1598,2019.0,454.03
1599,2019.0,302.75
1600,2019.0,104.8
1601,2019.0,117.32
1602,2019.0,125.89
1603,2019.0,86.53
1604,2019.0,121.09
1605,2019.0,154.67
1606,2019.0,141.52
1607,2019.0,118.44
1608,2019.0,126.12
1609,2019.0,128.07
1610,2019.0,153.33
1611,2019.0,156.8
1612,2019.0,189.24
1613,2019.0,170.08
1614,2019.0,170.31
1615,2019.0,176.63
1616,2019.0,265.72
1617,2019.0,197.97
1618,2019.0,209.22
1619,2019.0,189.47
1620,2019.0,273.25
1621,2019.0,253.58
1622,2019.0,331.24
1623,2019.0,396.11
1624,2019.0,339.81
1625,2019.0,408.41
1626,2019.0,250.53
1627,2019.0,573.35
1628,2019.0,480.8
1629,2019.0,487.29
1630,2019.0,377.01
1631,2019.0,446.39
1632,2019.0,543.13
1633,2019.0,496.95
1634,2019.0,520.13
1635,2019.0,665.88
1636,2019.0,428.53
1637,2019.0,746.83
1638,2019.0,699.31
1639,2019.0,581.53
1640,2019.0,528.66
1641,2019.0,680.94
1642,2019.0,435.06
1643,2019.0,800.18
1644,2019.0,518.85
1645,2019.0,893.18
1646,2019.0,632.75
1647,2019.0,798.53
1648,2019.0,741.68
1649,2019.0,674.19
1650,2019.0,562.93
1651,2019.0,723.68
1652,2019.0,701.59
1653,2019.0,603.52
1654,2019.0,562.6
1655,2019.0,490.93
1656,2019.0,624.66
1657,2019.0,428.68
1658,2019.0,531.08
1659,2019.0,502.42
1660,2019.0,561.12
1661,2019.0,349.61
1662,2019.0,374.91
1663,2019.0,406.97
1664,2019.0,125.71
1665,2019.0,80.22
1666,2019.0,102.5
1667,2019.0,119.23
1668,2019.0,123.71
1669,2019.0,116.99
1670,2019.0,125.77
1671,2019.0,102.41
1672,2019.0,149.6
1673,2019.0,144.26
1674,2019.0,164.49
1675,2019.0,128.75
1676,2019.0,183.18
1677,2019.0,175.06
1678,2019.0,161.95
1679,2019.0,169.98
1680,2019.0,143.97
1681,2019.0,178.05
1682,2019.0,205.07
1683,2019.0,244.67
1684,2019.0,221.43
1685,2019.0,282.64
1686,2019.0,246.47
1687,2019.0,291.18
1688,2019.0,276.08
1689,2019.0,423.7
1690,2019.0,337.18
1691,2019.0,289.84
1692,2019.0,316.17
1693,2019.0,421.67
1694,2019.0,385.0
1695,2019.0,493.62
1696,2019.0,467.77
1697,2019.0,747.79
1698,2019.0,403.21
1699,2019.0,549.8
1700,2019.0,526.7
1701,2019.0,478.86
1702,2019.0,587.62
1703,2019.0,422.36
1704,2019.0,702.43
1705,2019.0,810.51
1706,2019.0,666.8
1707,2019.0,711.0
1708,2019.0,752.0
1709,2019.0,625.06
1710,2019.0,653.05
1711,2019.0,451.27
1712,2019.0,645.56
1713,2019.0,674.29
1714,2019.0,563.07
1715,2019.0,690.81
1716,2019.0,559.8
1717,2019.0,592.63
1718,2019.0,563.05
1719,2019.0,458.03
1720,2019.0,594.28
1721,2019.0,393.82
1722,2019.0,477.92
1723,2019.0,596.63
1724,2019.0,495.82
1725,2019.0,378.65
1726,2019.0,343.7
1727,2019.0,312.1
1728,2019.0,96.35
1729,2019.0,105.5
1730,2019.0,110.75
1731,2019.0,119.73
1732,2019.0,102.88
1733,2019.0,90.06
1734,2019.0,105.78
1735,2019.0,148.9
1736,2019.0,106.07
1737,2019.0,127.22
1738,2019.0,134.96
1739,2019.0,140.45
1740,2019.0,145.49
1741,2019.0,192.44
1742,2019.0,198.61
1743,2019.0,144.9
1744,2019.0,220.83
1745,2019.0,187.79
1746,2019.0,186.54
1747,2019.0,242.58
1748,2019.0,242.31
1749,2019.0,317.82
1750,2019.0,252.29
1751,2019.0,272.44
1752,2019.0,290.61
1753,2019.0,330.31
1754,2019.0,388.94
1755,2019.0,356.68
1756,2019.0,567.27
1757,2019.0,481.0
1758,2019.0,345.84
1759,2019.0,424.67
1760,2019.0,395.5
1761,2019.0,431.34
1762,2019.0,524.5
1763,2019.0,490.28
1764,2019.0,434.34
1765,2019.0,513.07
1766,2019.0,480.06
1767,2019.0,665.64
1768,2019.0,497.65
1769,2019.0,915.43
1770,2019.0,526.52
1771,2019.0,677.29
1772,2019.0,579.47
1773,2019.0,788.42
1774,2019.0,869.07
1775,2019.0,688.84
1776,2019.0,542.66
1777,2019.0,655.75
1778,2019.0,444.89
1779,2019.0,776.32
1780,2019.0,723.79
1781,2019.0,579.55
1782,2019.0,390.58
1783,2019.0,501.59
1784,2019.0,650.48
1785,2019.0,599.93
1786,2019.0,578.31
1787,2019.0,361.96
1788,2019.0,452.78
1789,2019.0,532.06
1790,2019.0,280.62
1791,2019.0,381.98
1792,2019.0,102.0
1793,2019.0,88.44
1794,2019.0,74.45
1795,2019.0,105.37
1796,2019.0,105.78
1797,2019.0,93.92
1798,2019.0,105.24
1799,2019.0,122.66
1800,2019.0,132.71
1801,2019.0,148.39
1802,2019.0,143.86
1803,2019.0,139.21
1804,2019.0,157.66
1805,2019.0,113.37
1806,2019.0,192.67
1807,2019.0,179.15
1808,2019.0,204.36
1809,2019.0,252.05
1810,2019.0,160.43
1811,2019.0,173.01
1812,2019.0,285.09
1813,2019.0,283.57
1814,2019.0,307.03
1815,2019.0,269.36
1816,2019.0,339.61
1817,2019.0,397.16
1818,2019.0,405.21
1819,2019.0,351.89
1820,2019.0,281.89
1821,2019.0,464.71
1822,2019.0,539.5
1823,2019.0,556.72
1824,2019.0,405.44
1825,2019.0,528.55
1826,2019.0,624.3
1827,2019.0,551.09
1828,2019.0,509.44
1829,2019.0,459.68
1830,2019.0,632.76
1831,2019.0,590.51
1832,2019.0,485.43
1833,2019.0,614.92
1834,2019.0,713.3
1835,2019.0,633.33
1836,2019.0,642.58
1837,2019.0,686.78
1838,2019.0,744.83
1839,2019.0,562.85
1840,2019.0,529.05
1841,2019.0,592.99
1842,2019.0,750.87
1843,2019.0,517.42
1844,2019.0,514.7
1845,2019.0,381.83
1846,2019.0,624.94
1847,2019.0,420.92
1848,2019.0,552.76
1849,2019.0,562.67
1850,2019.0,460.8
1851,2019.0,450.83
1852,2019.0,422.27
1853,2019.0,466.49
1854,2019.0,387.9
1855,2019.0,284.87
1856,2019.0,76.4
1857,2019.0,113.06
1858,2019.0,106.65
1859,2019.0,67.73
1860,2019.0,112.43
1861,2019.0,84.5
1862,2019.0,126.42
1863,2019.0,147.2
1864,2019.0,118.49
1865,2019.0,136.67
1866,2019.0,141.31
1867,2019.0,163.35
1868,2019.0,167.67
1869,2019.0,180.42
1870,2019.0,198.52
1871,2019.0,163.27
1872,2019.0,168.71
1873,2019.0,181.95
1874,2019.0,200.17
1875,2019.0,161.6
1876,2019.0,293.63
1877,2019.0,357.89
1878,2019.0,360.22
1879,2019.0,238.82
1880,2019.0,359.54
1881,2019.0,418.24
1882,2019.0,342.23
1883,2019.0,446.54
1884,2019.0,271.45
1885,2019.0,427.42
1886,2019.0,292.05
1887,2019.0,406.94
1888,2019.0,291.66
1889,2019.0,523.46
1890,2019.0,519.87
1891,2019.0,430.93
1892,2019.0,403.58
1893,2019.0,357.53
1894,2019.0,505.54
1895,2019.0,495.56
1896,2019.0,441.55
1897,2019.0,582.8
1898,2019.0,473.35
1899,2019.0,492.81
1900,2019.0,568.58
1901,2019.0,750.24
1902,2019.0,717.97
1903,2019.0,568.8
1904,2019.0,671.46
1905,2019.0,503.16
1906,2019.0,652.71
1907,2019.0,627.03
1908,2019.0,507.09
1909,2019.0,600.14
1910,2019.0,454.93
1911,2019.0,526.57
1912,2019.0,589.22
1913,2019.0,301.03
1914,2019.0,533.3
1915,2019.0,280.99
1916,2019.0,432.29
1917,2019.0,456.09
1918,2019.0,324.67
1919,2019.0,280.51
1920,2019.0,74.15
1921,2019.0,95.3
1922,2019.0,74.37
1923,2019.0,107.72
1924,2019.0,99.8
1925,2019.0,80.73
1926,2019.0,117.2
1927,2019.0,97.17
1928,2019.0,136.52
1929,2019.0,138.44
1930,2019.0,103.0
1931,2019.0,128.39
1932,2019.0,139.39
1933,2019.0,178.37
1934,2019.0,143.35
1935,2019.0,225.33
1936,2019.0,191.57
1937,2019.0,159.17
1938,2019.0,209.68
1939,2019.0,202.04
1940,2019.0,229.54
1941,2019.0,280.53
1942,2019.0,261.86
1943,2019.0,239.82
1944,2019.0,326.61
1945,2019.0,245.06
1946,2019.0,304.34
1947,2019.0,338.82
1948,2019.0,420.29
1949,2019.0,490.59
1950,2019.0,427.68
1951,2019.0,415.91
1952,2019.0,323.36
1953,2019.0,445.17
1954,2019.0,433.22
1955,2019.0,352.83
1956,2019.0,527.17
1957,2019.0,438.64
1958,2019.0,461.16
1959,2019.0,452.75
1960,2019.0,529.92
1961,2019.0,425.29
1962,2019.0,534.09
1963,2019.0,541.37
1964,2019.0,545.23
1965,2019.0,611.51
1966,2019.0,595.36
1967,2019.0,575.23
1968,2019.0,505.36
1969,2019.0,658.19
1970,2019.0,569.09
1971,2019.0,569.83
1972,2019.0,557.09
1973,2019.0,763.49
1974,2019.0,418.92
1975,2019.0,541.7
1976,2019.0,330.52
1977,2019.0,504.75
1978,2019.0,558.08
1979,2019.0,419.37
1980,2019.0,453.32
1981,2019.0,384.53
1982,2019.0,423.03
1983,2019.0,286.33
1984,2019.0,71.29
1985,2019.0,78.0
1986,2019.0,93.81
1987,2019.0,87.52
1988,2019.0,74.25
1989,2019.0,72.87
1990,2019.0,106.31
1991,2019.0,123.67
1992,2019.0,106.49
1993,2019.0,134.04
1994,2019.0,115.42
1995,2019.0,140.23
1996,2019.0,168.05
1997,2019.0,163.74
1998,2019.0,142.38
1999,2019.0,240.07
2000,2019.0,178.69
2001,2019.0,204.02
2002,2019.0,215.91
2003,2019.0,249.62
2004,2019.0,198.65
2005,2019.0,288.74
2006,2019.0,328.38
2007,2019.0,244.27
2008,2019.0,371.1
2009,2019.0,422.09
2010,2019.0,292.04
2011,2019.0,496.94
2012,2019.0,426.92
2013,2019.0,389.16
2014,2019.0,482.23
2015,2019.0,400.12
2016,2019.0,391.57
2017,2019.0,380.67
2018,2019.0,467.46
2019,2019.0,483.09
2020,2019.0,452.7
2021,2019.0,379.79
2022,2019.0,464.98
2023,2019.0,515.4
2024,2019.0,430.04
2025,2019.0,397.73
2026,2019.0,516.56
2027,2019.0,316.89
2028,2019.0,559.45
2029,2019.0,458.19
2030,2019.0,657.96
2031,2019.0,496.07
2032,2019.0,611.75
2033,2019.0,489.87
2034,2019.0,571.24
2035,2019.0,617.02
2036,2019.0,577.35
2037,2019.0,592.65
2038,2019.0,437.73
2039,2019.0,575.3
2040,2019.0,558.08
2041,2019.0,497.09
2042,2019.0,578.39
2043,2019.0,408.03
2044,2019.0,321.93
2045,2019.0,329.63
2046,2019.0,407.36
2047,2019.0,361.45
2048,2019.0,89.5
2049,2019.0,73.96
2050,2019.0,96.9
2051,2019.0,62.72
2052,2019.0,99.93
2053,2019.0,118.21
2054,2019.0,109.05
2055,2019.0,111.65
2056,2019.0,98.94
2057,2019.0,82.85
2058,2019.0,134.73
2059,2019.0,122.84
2060,2019.0,106.36
2061,2019.0,193.8
2062,2019.0,171.35
2063,2019.0,194.56
2064,2019.0,200.47
2065,2019.0,217.31
2066,2019.0,262.19
2067,2019.0,224.0
2068,2019.0,304.21
2069,2019.0,272.7
2070,2019.0,323.03
2071,2019.0,246.54
2072,2019.0,252.46
2073,2019.0,334.64
2074,2019.0,373.31
2075,2019.0,281.47
2076,2019.0,364.31
2077,2019.0,377.99
2078,2019.0,302.54
2079,2019.0,371.22
2080,2019.0,471.3
2081,2019.0,439.25
2082,2019.0,312.53
2083,2019.0,384.21
2084,2019.0,501.92
2085,2019.0,481.69
2086,2019.0,398.61
2087,2019.0,388.63
2088,2019.0,416.62
2089,2019.0,498.78
2090,2019.0,484.62
2091,2019.0,568.07
2092,2019.0,480.92
2093,2019.0,585.06
2094,2019.0,498.51
2095,2019.0,578.23
2096,2019.0,579.28
2097,2019.0,479.84
2098,2019.0,401.69
2099,2019.0,688.26
2100,2019.0,539.32
2101,2019.0,450.11
2102,2019.0,457.22
2103,2019.0,451.08
2104,2019.0,476.11
2105,2019.0,398.95
2106,2019.0,513.91
2107,2019.0,363.64
2108,2019.0,352.09
2109,2019.0,350.73
2110,2019.0,419.69
2111,2019.0,301.1
2112,2019.0,82.17
2113,2019.0,75.77
2114,2019.0,89.78
2115,2019.0,87.9
2116,2019.0,87.35
2117,2019.0,91.92
2118,2019.0,103.41
2119,2019.0,108.09
2120,2019.0,123.59
2121,2019.0,129.6
2122,2019.0,111.65
2123,2019.0,132.93
2124,2019.0,149.34
2125,2019.0,171.26
2126,2019.0,256.3
2127,2019.0,165.16
2128,2019.0,207.62
2129,2019.0,251.06
2130,2019.0,237.21
2131,2019.0,311.22
2132,2019.0,218.73
2133,2019.0,281.48
2134,2019.0,275.3
2135,2019.0,308.76
2136,2019.0,325.83
2137,2019.0,398.89
2138,2019.0,413.72
2139,2019.0,416.68
2140,2019.0,371.67
2141,2019.0,351.71
2142,2019.0,605.29
2143,2019.0,373.5
2144,2019.0,353.58
2145,2019.0,366.58
2146,2019.0,350.15
2147,2019.0,523.79
2148,2019.0,432.85
2149,2019.0,419.4
2150,2019.0,408.6
2151,2019.0,451.67
2152,2019.0,379.68
2153,2019.0,391.76
2154,2019.0,454.34
2155,2019.0,546.49
2156,2019.0,503.98
2157,2019.0,430.41
2158,2019.0,446.0
2159,2019.0,440.11
2160,2019.0,434.75
2161,2019.0,434.8
2162,2019.0,634.25
2163,2019.0,533.96
2164,2019.0,489.22
2165,2019.0,594.65
2166,2019.0,700.71
2167,2019.0,325.26
2168,2019.0,388.94
2169,2019.0,402.0
2170,2019.0,369.27
2171,2019.0,374.7
2172,2019.0,361.68
2173,2019.0,257.88
2174,2019.0,350.98
2175,2019.0,283.24
2176,2019.0,89.02
2177,2019.0,95.93
2178,2019.0,83.44
2179,2019.0,80.91
2180,2019.0,120.74
2181,2019.0,102.94
2182,2019.0,78.28
2183,2019.0,73.25
2184,2019.0,80.98
2185,2019.0,108.18
2186,2019.0,127.77
2187,2019.0,117.7
2188,2019.0,181.07
2189,2019.0,156.53
2190,2019.0,193.8
2191,2019.0,159.15
2192,2019.0,163.28
2193,2019.0,213.07
2194,2019.0,239.73
2195,2019.0,173.35
2196,2019.0,249.42
2197,2019.0,289.05
2198,2019.0,315.64
2199,2019.0,295.0
2200,2019.0,280.62
2201,2019.0,378.96
2202,2019.0,413.25
2203,2019.0,418.4
2204,2019.0,410.28
2205,2019.0,362.23
2206,2019.0,373.71
2207,2019.0,405.18
2208,2019.0,371.56
2209,2019.0,389.83
2210,2019.0,388.37
2211,2019.0,460.8
2212,2019.0,489.9
2213,2019.0,487.65
2214,2019.0,337.05
2215,2019.0,408.0
2216,2019.0,393.81
2217,2019.0,418.58
2218,2019.0,378.18
2219,2019.0,325.21
2220,2019.0,441.95
2221,2019.0,392.1
2222,2019.0,436.97
2223,2019.0,436.15
2224,2019.0,409.39
2225,2019.0,509.34
2226,2019.0,434.34
2227,2019.0,507.39
2228,2019.0,599.06
2229,2019.0,474.25
2230,2019.0,444.37
2231,2019.0,363.96
2232,2019.0,375.91
2233,2019.0,537.82
2234,2019.0,366.03
2235,2019.0,333.96
2236,2019.0,344.51
2237,2019.0,314.71
2238,2019.0,235.54
2239,2019.0,275.33
2240,2019.0,94.36
2241,2019.0,75.41
2242,2019.0,67.59
2243,2019.0,104.86
2244,2019.0,88.23
2245,2019.0,88.67
2246,2019.0,80.36
2247,2019.0,93.16
2248,2019.0,101.16
2249,2019.0,131.67
2250,2019.0,99.02
2251,2019.0,116.52
2252,2019.0,158.09
2253,2019.0,96.48
2254,2019.0,194.49
2255,2019.0,143.66
2256,2019.0,202.72
2257,2019.0,231.72
2258,2019.0,277.84
2259,2019.0,286.07
2260,2019.0,173.4
2261,2019.0,252.05
2262,2019.0,320.16
2263,2019.0,317.05
2264,2019.0,379.02
2265,2019.0,460.5
2266,2019.0,432.3
2267,2019.0,361.42
2268,2019.0,344.16
2269,2019.0,364.02
2270,2019.0,488.54
2271,2019.0,317.92
2272,2019.0,437.6
2273,2019.0,484.2
2274,2019.0,374.11
2275,2019.0,256.15
2276,2019.0,289.47
2277,2019.0,464.52
2278,2019.0,315.25
2279,2019.0,254.95
2280,2019.0,396.05
2281,2019.0,338.31
2282,2019.0,458.92
2283,2019.0,395.02
2284,2019.0,399.81
2285,2019.0,417.43
2286,2019.0,492.6
2287,2019.0,466.82
2288,2019.0,532.65
2289,2019.0,342.67
2290,2019.0,408.31
2291,2019.0,478.82
2292,2019.0,475.84
2293,2019.0,418.9
2294,2019.0,479.84
2295,2019.0,445.62
2296,2019.0,518.2
2297,2019.0,307.9
2298,2019.0,376.32
2299,2019.0,323.04
2300,2019.0,326.56
2301,2019.0,291.38
2302,2019.0,166.18
2303,2019.0,274.75
2304,2019.0,82.51
2305,2019.0,67.79
2306,2019.0,88.94
2307,2019.0,78.54
2308,2019.0,99.3
2309,2019.0,90.02
2310,2019.0,86.78
2311,2019.0,91.91
2312,2019.0,133.67
2313,2019.0,108.02
2314,2019.0,118.39
2315,2019.0,126.41
2316,2019.0,125.69
2317,2019.0,159.81
2318,2019.0,201.09
2319,2019.0,184.01
2320,2019.0,232.18
2321,2019.0,253.07
2322,2019.0,273.82
2323,2019.0,254.81
2324,2019.0,158.27
2325,2019.0,331.55
